game_id,season,home_team,away_team,spread,expected_winner,actual_winner,result_type,big_home_favorite_upset,big_away_favorite_upset
2018_03_BUF_MIN,2018,MIN,BUF,16.5,MIN,BUF,upset,True,False
2018_03_NE_DET,2018,DET,NE,-7.0,NE,DET,upset,False,True
2018_03_NYG_HOU,2018,HOU,NYG,6.5,HOU,NYG,upset,True,False
2018_03_TEN_JAX,2018,JAX,TEN,10.0,JAX,TEN,upset,True,False
2018_06_CHI_MIA,2018,MIA,CHI,-7.5,CHI,MIA,upset,False,True
2018_10_BUF_NYJ,2018,NYJ,BUF,6.5,NYJ,BUF,upset,True,False
2018_10_DAL_PHI,2018,PHI,DAL,7.5,PHI,DAL,upset,True,False
2018_11_DEN_LAC,2018,LAC,DEN,7.5,LAC,DEN,upset,True,False
2018_13_ARI_GB,2018,GB,ARI,13.5,GB,ARI,upset,True,False
2018_13_NO_DAL,2018,DAL,NO,-7.0,NO,DAL,upset,False,True
2018_14_NE_MIA,2018,MIA,NE,-8.5,NE,MIA,upset,False,True
2018_14_PIT_OAK,2018,LV,PIT,-10.5,PIT,LV,upset,False,True
2018_15_PHI_LA,2018,LA,PHI,13.5,LA,PHI,upset,True,False
2018_15_WAS_JAX,2018,JAX,WAS,7.5,JAX,WAS,upset,True,False
2018_17_CAR_NO,2018,NO,CAR,8.0,NO,CAR,upset,True,False
2018_17_DAL_NYG,2018,NYG,DAL,7.5,NYG,DAL,upset,True,False
2018_17_DET_GB,2018,GB,DET,7.5,GB,DET,upset,True,False
2018_18_PHI_CHI,2018,CHI,PHI,6.5,CHI,PHI,upset,True,False
2019_02_TB_CAR,2019,CAR,TB,6.5,CAR,TB,upset,True,False
2019_04_CLE_BAL,2019,BAL,CLE,7.5,BAL,CLE,upset,True,False
2019_04_TB_LA,2019,LA,TB,9.0,LA,TB,upset,True,False
2019_05_CHI_OAK,2019,LV,CHI,-6.5,CHI,LV,upset,False,True
2019_05_IND_KC,2019,KC,IND,10.5,KC,IND,upset,True,False
2019_06_DAL_NYJ,2019,NYJ,DAL,-7.0,DAL,NYJ,upset,False,True
2019_10_ATL_NO,2019,NO,ATL,14.0,NO,ATL,upset,True,False
2019_10_MIA_IND,2019,IND,MIA,11.0,IND,MIA,upset,True,False
2019_10_SEA_SF,2019,SF,SEA,6.5,SF,SEA,upset,True,False
2019_13_BUF_DAL,2019,DAL,BUF,6.5,DAL,BUF,upset,True,False
2019_13_PHI_MIA,2019,MIA,PHI,-10.5,PHI,MIA,upset,False,True
2019_13_WAS_CAR,2019,CAR,WAS,10.5,CAR,WAS,upset,True,False
2019_14_DEN_HOU,2019,HOU,DEN,8.0,HOU,DEN,upset,True,False
2019_15_ATL_SF,2019,SF,ATL,10.5,SF,ATL,upset,True,False
2019_16_ARI_SEA,2019,SEA,ARI,8.0,SEA,ARI,upset,True,False
2019_16_OAK_LAC,2019,LAC,LV,7.5,LAC,LV,upset,True,False
2019_17_MIA_NE,2019,NE,MIA,17.5,NE,MIA,upset,True,False
2019_18_MIN_NO,2019,NO,MIN,7.5,NO,MIN,upset,True,False
2019_19_TEN_BAL,2019,BAL,TEN,10.0,BAL,TEN,upset,True,False
2020_01_ARI_SF,2020,SF,ARI,7.0,SF,ARI,upset,True,False
2020_01_IND_JAX,2020,JAX,IND,-7.0,IND,JAX,upset,False,True
2020_04_PHI_SF,2020,SF,PHI,8.5,SF,PHI,upset,True,False
2020_05_LV_KC,2020,KC,LV,11.0,KC,LV,upset,True,False
2020_05_MIA_SF,2020,SF,MIA,8.5,SF,MIA,upset,True,False
2020_06_DEN_NE,2020,NE,DEN,7.0,NE,DEN,upset,True,False
2020_08_TEN_CIN,2020,CIN,TEN,-7.5,TEN,CIN,upset,False,True
2020_10_BAL_NE,2020,NE,BAL,-7.0,BAL,NE,upset,False,True
2020_11_DAL_MIN,2020,MIN,DAL,7.0,MIN,DAL,upset,True,False
2020_13_NYG_SEA,2020,SEA,NYG,11.0,SEA,NYG,upset,True,False
2020_14_NO_PHI,2020,PHI,NO,-7.5,NO,PHI,upset,False,True
2020_15_NYJ_LA,2020,LA,NYJ,17.5,LA,NYJ,upset,True,False
2020_15_PIT_CIN,2020,CIN,PIT,-14.5,PIT,CIN,upset,False,True
2020_16_CIN_HOU,2020,HOU,CIN,7.5,HOU,CIN,upset,True,False
2020_16_CLE_NYJ,2020,NYJ,CLE,-6.5,CLE,NYJ,upset,False,True
2021_01_PIT_BUF,2021,BUF,PIT,6.5,BUF,PIT,upset,True,False
2021_02_TEN_SEA,2021,SEA,TEN,6.5,SEA,TEN,upset,True,False
2021_03_LAC_KC,2021,KC,LAC,6.5,KC,LAC,upset,True,False
2021_04_NYG_NO,2021,NO,NYG,7.5,NO,NYG,upset,True,False
2021_07_CIN_BAL,2021,BAL,CIN,6.5,BAL,CIN,upset,True,False
2021_08_CIN_NYJ,2021,NYJ,CIN,-11.5,CIN,NYJ,upset,False,True
2021_08_GB_ARI,2021,ARI,GB,6.5,ARI,GB,upset,True,False
2021_09_ATL_NO,2021,NO,ATL,7.0,NO,ATL,upset,True,False
2021_09_BUF_JAX,2021,JAX,BUF,-14.5,BUF,JAX,upset,False,True
2021_09_DEN_DAL,2021,DAL,DEN,10.5,DAL,DEN,upset,True,False
2021_09_TEN_LA,2021,LA,TEN,7.0,LA,TEN,upset,True,False
2021_10_BAL_MIA,2021,MIA,BAL,-8.5,BAL,MIA,upset,False,True
2021_10_CAR_ARI,2021,ARI,CAR,7.0,ARI,CAR,upset,True,False
2021_10_TB_WAS,2021,WAS,TB,-10.0,TB,WAS,upset,False,True
2021_11_HOU_TEN,2021,TEN,HOU,10.5,TEN,HOU,upset,True,False
2021_11_IND_BUF,2021,BUF,IND,7.5,BUF,IND,upset,True,False
2021_12_LV_DAL,2021,DAL,LV,7.0,DAL,LV,upset,True,False
2021_13_MIN_DET,2021,DET,MIN,-7.0,MIN,DET,upset,False,True
2021_15_ARI_DET,2021,DET,ARI,-13.0,ARI,DET,upset,False,True
2021_15_NO_TB,2021,TB,NO,11.5,TB,NO,upset,True,False
2021_16_CHI_SEA,2021,SEA,CHI,7.0,SEA,CHI,upset,True,False
2021_16_LAC_HOU,2021,HOU,LAC,-13.5,LAC,HOU,upset,False,True
2021_17_ARI_DAL,2021,DAL,ARI,6.5,DAL,ARI,upset,True,False
2021_17_LV_IND,2021,IND,LV,8.5,IND,LV,upset,True,False
2021_18_IND_JAX,2021,JAX,IND,-14.0,IND,JAX,upset,False,True
2021_21_CIN_KC,2021,KC,CIN,7.0,KC,CIN,upset,True,False
2022_01_PIT_CIN,2022,CIN,PIT,7.5,CIN,PIT,upset,True,False
2022_01_SF_CHI,2022,CHI,SF,-6.5,SF,CHI,upset,False,True
2022_02_CIN_DAL,2022,DAL,CIN,-7.5,CIN,DAL,upset,False,True
2022_02_NYJ_CLE,2022,CLE,NYJ,6.5,CLE,NYJ,upset,True,False
2022_03_JAX_LAC,2022,LAC,JAX,6.5,LAC,JAX,upset,True,False
2022_05_HOU_JAX,2022,JAX,HOU,7.0,JAX,HOU,upset,True,False
2022_05_NYG_GB,2022,GB,NYG,8.5,GB,NYG,upset,True,False
2022_06_NYJ_GB,2022,GB,NYJ,7.5,GB,NYJ,upset,True,False
2022_06_TB_PIT,2022,PIT,TB,-10.0,TB,PIT,upset,False,True
2022_07_CHI_NE,2022,NE,CHI,9.5,NE,CHI,upset,True,False
2022_07_TB_CAR,2022,CAR,TB,-13.0,TB,CAR,upset,False,True
2022_09_BUF_NYJ,2022,NYJ,BUF,-11.0,BUF,NYJ,upset,False,True
2022_10_MIN_BUF,2022,BUF,MIN,6.5,BUF,MIN,upset,True,False
2022_10_WAS_PHI,2022,PHI,WAS,11.0,PHI,WAS,upset,True,False
2022_14_LV_LA,2022,LA,LV,-6.5,LV,LA,upset,False,True
2022_18_DAL_WAS,2022,WAS,DAL,-7.5,DAL,WAS,upset,False,True
2023_03_DAL_ARI,2023,ARI,DAL,-11.5,DAL,ARI,upset,False,True
2023_03_HOU_JAX,2023,JAX,HOU,7.5,JAX,HOU,upset,True,False
2023_03_IND_BAL,2023,BAL,IND,7.5,BAL,IND,upset,True,False
2023_06_PHI_NYJ,2023,NYJ,PHI,-6.5,PHI,NYJ,upset,False,True
2023_06_SF_CLE,2023,CLE,SF,-9.5,SF,CLE,upset,False,True
2023_07_BUF_NE,2023,NE,BUF,-7.5,BUF,NE,upset,False,True
2023_07_SF_MIN,2023,MIN,SF,-7.0,SF,MIN,upset,False,True
2023_08_KC_DEN,2023,DEN,KC,-7.0,KC,DEN,upset,False,True
2023_10_DEN_BUF,2023,BUF,DEN,7.5,BUF,DEN,upset,True,False
2023_11_NYG_WAS,2023,WAS,NYG,7.5,WAS,NYG,upset,True,False
2023_12_GB_DET,2023,DET,GB,8.5,DET,GB,upset,True,False
2023_13_CIN_JAX,2023,JAX,CIN,10.0,JAX,CIN,upset,True,False
2023_14_TEN_MIA,2023,MIA,TEN,14.0,MIA,TEN,upset,True,False
2023_16_BAL_SF,2023,SF,BAL,6.5,SF,BAL,upset,True,False
2023_16_LV_KC,2023,KC,LV,11.0,KC,LV,upset,True,False
2023_16_NE_DEN,2023,DEN,NE,7.0,DEN,NE,upset,True,False
2023_17_ARI_PHI,2023,PHI,ARI,12.0,PHI,ARI,upset,True,False
2023_19_GB_DAL,2023,DAL,GB,7.0,DAL,GB,upset,True,False
2024_01_NE_CIN,2024,CIN,NE,8.0,CIN,NE,upset,True,False
2024_02_LV_BAL,2024,BAL,LV,9.0,BAL,LV,upset,True,False
2024_02_NO_DAL,2024,DAL,NO,6.5,DAL,NO,upset,True,False
2024_02_TB_DET,2024,DET,TB,7.5,DET,TB,upset,True,False
2024_03_NYG_CLE,2024,CLE,NYG,6.5,CLE,NYG,upset,True,False
2024_03_WAS_CIN,2024,CIN,WAS,7.5,CIN,WAS,upset,True,False
2024_04_DEN_NYJ,2024,NYJ,DEN,7.5,NYJ,DEN,upset,True,False
2024_05_ARI_SF,2024,SF,ARI,7.0,SF,ARI,upset,True,False
2024_05_NYG_SEA,2024,SEA,NYG,7.0,SEA,NYG,upset,True,False
2024_08_BAL_CLE,2024,CLE,BAL,-7.5,BAL,CLE,upset,False,True
2024_08_NYJ_NE,2024,NE,NYJ,-7.0,NYJ,NE,upset,False,True
2024_09_NO_CAR,2024,CAR,NO,-7.0,NO,CAR,upset,False,True
2024_10_NE_CHI,2024,CHI,NE,6.5,CHI,NE,upset,True,False
2024_10_NYG_CAR,2024,CAR,NYG,-6.5,NYG,CAR,upset,False,True
2024_12_DAL_WAS,2024,WAS,DAL,10.5,WAS,DAL,upset,True,False
2024_12_TEN_HOU,2024,HOU,TEN,8.0,HOU,TEN,upset,True,False
2024_17_IND_NYG,2024,NYG,IND,-7.5,IND,NYG,upset,False,True
2024_18_CAR_ATL,2024,ATL,CAR,7.5,ATL,CAR,upset,True,False
2024_18_CHI_GB,2024,GB,CHI,10.0,GB,CHI,upset,True,False
2024_20_WAS_DET,2024,DET,WAS,8.5,DET,WAS,upset,True,False
